Premonsoon,D1,Big fish juveniles,0
Premonsoon,D1,Parambassis baculis,61
Premonsoon,D1,Dendrocygna javanica,2
Premonsoon,D1,Aplocheilus panchax,64
Premonsoon,D1,Badis badis,64
Premonsoon,D1,Puntius vittatus,64
Premonsoon,D1,Rasbora daniconius,64
Premonsoon,D1,Pethia phutunio,64
Premonsoon,D1,Pila globosa,0
Premonsoon,D1,Filopaludina bengalensis,0
Premonsoon,D1,Idiopoma dissimilis,0
Premonsoon,D1,Melanoides tuberculata,0
Premonsoon,D1,Tarebia lineata,0
Premonsoon,D1,Bithynia pulchella,0
Premonsoon,D1,Gabbia orcula,0
Premonsoon,D1,Radix rufescens,0
Premonsoon,D1,Racesina luteola,0
Premonsoon,D1,Herbaceous aquatic plants,0
Premonsoon,D1,Nettapus coromandelianus,9
Premonsoon,D1,Macrobrachium malcolmsonii,9
Premonsoon,D1,Macrobrachium rosenbergii,9
Premonsoon,D1,Macrobrachium rude,0
Premonsoon,D1,Macrobrachium equidens,0
Premonsoon,D1,Hydrovatus confertus,0
Premonsoon,D1,Anas poecilorhyncha,9
Premonsoon,D1,Tachybaptus ruficollis,29
Premonsoon,D1,Gyraulus barrackporensis,0
Premonsoon,D1,Gyraulus convexiusculus,0
Premonsoon,D1,Gyraulus euphraticus,0
Premonsoon,D1,Indoplanorbis exustus,0
Premonsoon,D1,Centropus bengalensis,9
Premonsoon,D1,Minervarya pierrei,9
Premonsoon,D1,Uperodon systoma,9
Premonsoon,D1,Polypedates maculatus,9
Premonsoon,D1,Gallinula chloropus,9
Premonsoon,D1,Porphyrio poliocephalus,9
Premonsoon,D1,Amaurornis phoenicurus,29
Premonsoon,D1,Himantopus himantopus,9
Premonsoon,D1,Vanellus indicus,9
Premonsoon,D1,Metopidius indicus,9
Premonsoon,D1,Hydrophasianus chirurgus,9
Premonsoon,D1,Anastomus oscitans,0
Premonsoon,D1,Mycteria leucocephala,31
Premonsoon,D1,Microcarbo niger,0
Premonsoon,D1,Ardea purpurea,31
Premonsoon,D1,Enhydris enhydris,0
Premonsoon,D1,Fowlea piscator,6
Premonsoon,D1,Ardea alba,29
Premonsoon,D1,Ardea intermedia,29
Premonsoon,D1,Egretta garzetta,29
Premonsoon,D1,Bubulcus ibis,29
Premonsoon,D1,Ardeola grayii,29
Premonsoon,D1,Nycticorax nycticorax,29
Premonsoon,D1,Haliaeetus leucogaster,2
Premonsoon,D1,Bungarus fasciatus,0
Premonsoon,D1,Naja naja,0
Premonsoon,D1,Spilornis cheela,0
Premonsoon,D1,Alcedo atthis,29
Premonsoon,D1,Halcyon smyrnensis,29
Premonsoon,D1,Ceryle rudis,29
Premonsoon,D1,Odonata sp.,0
Premonsoon,D1,Merops orientalis,0
Premonsoon,D1,Coracias benghalensis,2
Premonsoon,D1,Oriolus kundoo,0
Premonsoon,D1,Oriolus xanthornus,0
Premonsoon,D1,Hirundo rustica,9
Premonsoon,D1,Acridotheres ginginianus,0
Premonsoon,D1,Motacilla citreola,9
Premonsoon,D1,Varanus bengalensis,2
Premonsoon,D1,Detritus,0
Premonsoon,D1,Mosquito larvae,0
Premonsoon,D1,Arcella discoides,0
Premonsoon,D1,Centropyxis aculeata,0
Premonsoon,D1,Brachionus calyciflorus,0
Premonsoon,D1,Brachionus forficula,0
Premonsoon,D1,Keratella lenzi,0
Premonsoon,D1,Lecane aculeata,0
Premonsoon,D1,Lecane bulla,0
Premonsoon,D1,Asplanchna brightwelli,0
Premonsoon,D1,Mesocyclops leukarti,0
Premonsoon,D1,Scapholeberis kingi,0
Premonsoon,D1,Macrothrix spinosa,0
Premonsoon,D1,Macrothrix goeldi,0
Premonsoon,D1,Alona pulchella,0
Premonsoon,D1,Coronatella rectangula,0
Premonsoon,D1,Green Algae,0
Premonsoon,D1,Carp sp.,0
Premonsoon,D2,Channa punctata,35
Premonsoon,D2,Felis chaus,0
Premonsoon,D2,Channa striata,35
Premonsoon,D2,Mystus tengara,2
Premonsoon,D2,Mystus vittatus,2
Premonsoon,D2,Glossogobius giuris,2
Premonsoon,D2,Oreochromis niloticus,2
Premonsoon,D2,Duttaphrynus melanostictus,1
Premonsoon,D2,Duttaphrynus scaber,1
Premonsoon,D2,Fejervarya orissaensis,4
Premonsoon,D2,Minervarya agricola,2
Premonsoon,D2,Hoplobatrachus tigerinus,14
Premonsoon,D2,Hoplobatrachus crassus,9
Premonsoon,D2,Netuma thalassina,70
Premonsoon,D2,Prionailurus viverrinus,0
Premonsoon,D2,Macrognathus pancalus,2
Premonsoon,D2,Xenentodon cancila,2
Premonsoon,D2,Channa gachua,2
Premonsoon,D2,Heteropneustes fossilis,2
Premonsoon,D2,Mastacembelus armatus,2
Premonsoon,D2,Notopterus notopterus,2
